folio,fecha_creacion,hora_creacion,dia_semana,fecha_cierre,hora_cierre,tipo_incidente_c4,incidente_c4,alcaldia_inicio,codigo_cierre,clas_con_f_alarma,tipo_entrada,alcaldia_cierre,alcaldia_catalogo,colonia_catalogo,longitud,latitud
C5/20231211/04018,11/12/23,19:56:15,Lunes,11/12/23,23:05:33,Accidente,Ciclista,IZTAPALAPA,A,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,Iztapalapa,Francisco Villa,-99.05630647,19.33744732
C5/20231211/00955,11/12/23,7:47:53,Lunes,11/12/23,10:55:13,Accidente,Ciclista,IZTAPALAPA,F,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,Iztapalapa,Reforma Politica,-99.03250305,19.34176473
C5/20231211/01573,11/12/23,10:46:55,Lunes,11/12/23,15:35:13,Accidente,Ciclista,MIGUEL HIDALGO,A,URGENCIAS MEDICAS,LLAMADA DEL 911,MIGUEL HIDALGO,Miguel Hidalgo,Tlaxpana,-99.169678,19.436326
C5/20231211/02356,11/12/23,14:09:54,Lunes,11/12/23,17:15:15,Accidente,Ciclista,CUAUHTEMOC,A,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,Cuauhtémoc,Cuauhtemoc,-99.159899,19.430706
C5/20231211/03372,11/12/23,17:43:11,Lunes,11/12/23,20:45:15,Accidente,Ciclista,ALVARO OBREGON,F,URGENCIAS MEDICAS,LLAMADA DEL 911,ALVARO OBREGON,Álvaro Obregón,Barrio Norte,-99.20962,19.37985
C5/20231211/03568,11/12/23,18:23:10,Lunes,11/12/23,21:25:35,Accidente,Ciclista,GUSTAVO A. MADERO,A,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,Gustavo A. Madero,Ampliacion Martires De Rio Blanco,-99.10717,19.460773
C5/20231212/01987,12/12/23,12:09:08,Martes,12/12/23,15:25:22,Accidente,Ciclista,MIGUEL HIDALGO,A,URGENCIAS MEDICAS,LLAMADA DEL 911,MIGUEL HIDALGO,Miguel Hidalgo,Anahuac I Seccion,-99.180673,19.44643
C5/20231212/00885,12/12/23,5:56:57,Martes,12/12/23,9:05:17,Accidente,Ciclista,IZTAPALAPA,F,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,Iztapalapa,Campestre Potrero,-98.96817186,19.33155112
C5/20231211/04435,11/12/23,21:29:16,Lunes,12/12/23,0:35:26,Accidente,Ciclista,CUAUHTEMOC,A,URGENCIAS MEDICAS,RADIO,CUAUHTEMOC,Cuauhtémoc,Roma Norte,-99.164973,19.420645
C5/20231211/04963,11/12/23,23:29:31,Lunes,12/12/23,2:35:33,Accidente,Ciclista,GUSTAVO A. MADERO,D,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,Gustavo A. Madero,Santa Isabel Tola,-99.11762,19.50151
C5/20231212/00925,12/12/23,6:26:35,Martes,12/12/23,9:35:16,Accidente,Ciclista,TLAHUAC,A,URGENCIAS MEDICAS,LLAMADA DEL 911,TLAHUAC,Tláhuac,Campestre Potrero,-98.95987933,19.32459144
C5/20231212/03880,12/12/23,19:16:27,Martes,12/12/23,22:25:16,Accidente,Ciclista,MIGUEL HIDALGO,A,URGENCIAS MEDICAS,RADIO,MIGUEL HIDALGO,Miguel Hidalgo,Granada,-99.20063888,19.44132921
C5/20231212/03903,12/12/23,19:22:03,Martes,12/12/23,22:25:17,Accidente,Ciclista,TLAHUAC,F,URGENCIAS MEDICAS,LLAMADA DEL 911,TLAHUAC,Tláhuac,La Conchita Zapotitlan,-99.033556,19.287654
C2N/20231211/00253,11/12/23,23:30:24,Lunes,12/12/23,2:45:14,Accidente,Ciclista,GUSTAVO A. MADERO,A,URGENCIAS MEDICAS,BOTÓN DE AUXILIO,GUSTAVO A. MADERO,Gustavo A. Madero,San Pedro Zacatenco,-99.11799,19.5018
C5/20231212/00013,12/12/23,0:00:46,Martes,12/12/23,3:05:24,Accidente,Ciclista,GUSTAVO A. MADERO,D,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,Gustavo A. Madero,Santa Rosa,-99.172076,19.526003
C5/20231212/03161,12/12/23,16:55:15,Martes,12/12/23,20:05:16,Accidente,Ciclista,TLAHUAC,A,URGENCIAS MEDICAS,LLAMADA DEL 911,TLAHUAC,Tláhuac,La Conchita Zapotitlan,-99.03725,19.29104
C5/20231213/03486,13/12/23,18:19:17,Miércoles,13/12/23,21:25:17,Accidente,Ciclista,BENITO JUAREZ,A,URGENCIAS MEDICAS,RADIO,BENITO JUAREZ,Benito Juárez,Del Carmen,-99.13751505,19.37687155
C5/20231213/00040,13/12/23,0:09:00,Miércoles,13/12/23,3:15:16,Accidente,Ciclista,COYOACAN,A,URGENCIAS MEDICAS,LLAMADA DEL 911,COYOACAN,Coyoacán,Viejo Ejido Santa Ursula Coapa,-99.1373,19.30602
C5/20231213/00049,13/12/23,0:10:07,Miércoles,13/12/23,3:15:17,Accidente,Ciclista,COYOACAN,D,URGENCIAS MEDICAS,LLAMADA DEL 911,COYOACAN,Coyoacán,Viejo Ejido Santa Ursula Coapa,-99.13722,19.30641
C5/20231213/01587,13/12/23,11:00:28,Miércoles,13/12/23,14:05:17,Accidente,Ciclista,GUSTAVO A. MADERO,A,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,Gustavo A. Madero,Ampliacion Casas Aleman,-99.077967,19.478525
C5/20231213/04115,13/12/23,20:06:39,Miércoles,13/12/23,23:15:27,Accidente,Ciclista,CUAUHTEMOC,A,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,Cuauhtémoc,Roma Norte,-99.15974,19.418254
C5/20231213/03429,13/12/23,18:02:02,Miércoles,13/12/23,21:05:21,Accidente,Ciclista,CUAUHTEMOC,F,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,Cuauhtémoc,Centro,-99.14090465,19.43407555
C5/20231214/02829,14/12/23,16:09:33,Jueves,14/12/23,19:15:42,Accidente,Ciclista,IZTAPALAPA,A,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,Iztapalapa,Chinampac De Juarez,-99.05175702,19.37565551
C5/20231215/01635,15/12/23,10:48:41,Viernes,15/12/23,13:55:42,Accidente,Ciclista,BENITO JUAREZ,A,URGENCIAS MEDICAS,LLAMADA DEL 911,BENITO JUAREZ,Benito Juárez,Piedad Narvarte,-99.15662,19.40185
C5/20231214/04889,14/12/23,22:47:45,Jueves,15/12/23,1:55:48,Accidente,Ciclista,TLAHUAC,F,URGENCIAS MEDICAS,LLAMADA DEL 911,TLAHUAC,Tláhuac,Ojo De Agua,-99.01598,19.29125
C5/20231215/01745,15/12/23,11:12:34,Viernes,15/12/23,16:29:00,Accidente,Ciclista,CUAUHTEMOC,A,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,Cuauhtémoc,Tabacalera,-99.15254,19.435843
C5/20231215/01783,15/12/23,11:22:26,Viernes,15/12/23,14:25:42,Accidente,Ciclista,CUAUHTEMOC,D,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,Cuauhtémoc,Tabacalera,-99.15254,19.435843
C5/20231215/02081,15/12/23,12:32:05,Viernes,15/12/23,15:35:43,Accidente,Ciclista,COYOACAN,A,URGENCIAS MEDICAS,LLAMADA DEL 911,COYOACAN,Coyoacán,Ex-Ejido De San Francisco Culhuacan,-99.123314,19.334409
C5/20231215/02085,15/12/23,12:33:12,Viernes,15/12/23,15:36:01,Accidente,Ciclista,AZCAPOTZALCO,A,URGENCIAS MEDICAS,LLAMADA DEL 911,AZCAPOTZALCO,Azcapotzalco,San Antonio,-99.204191,19.480511
C5/20231215/02491,15/12/23,14:03:44,Viernes,15/12/23,17:05:44,Accidente,Ciclista,COYOACAN,A,URGENCIAS MEDICAS,LLAMADA DEL 911,COYOACAN,Coyoacán,El Reloj,-99.139719,19.314933
C5/20231215/02516,15/12/23,14:09:35,Viernes,15/12/23,17:16:01,Accidente,Ciclista,CUAUHTEMOC,F,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,Cuauhtémoc,Centro,-99.139707,19.424364
C5/20231215/02630,15/12/23,14:32:51,Viernes,15/12/23,17:35:44,Accidente,Ciclista,CUAUHTEMOC,D,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,Cuauhtémoc,Centro,-99.140448,19.424573
C5/20231215/04520,15/12/23,20:32:30,Viernes,15/12/23,23:36:09,Accidente,Ciclista,VENUSTIANO CARRANZA,D,URGENCIAS MEDICAS,LLAMADA DEL 911,VENUSTIANO CARRANZA,Venustiano Carranza,Nicolas Bravo,-99.12202,19.45375
C5/20231216/00958,16/12/23,2:42:36,Sábado,16/12/23,5:45:46,Accidente,Ciclista,CUAUHTEMOC,A,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,Cuauhtémoc,Esperanza,-99.12738,19.41898
C5/20231216/02732,16/12/23,11:51:13,Sábado,16/12/23,15:06:06,Accidente,Ciclista,XOCHIMILCO,A,URGENCIAS MEDICAS,LLAMADA DEL 911,XOCHIMILCO,Xochimilco,San Lorenzo La Cebada,-99.11673,19.28583
C5/20231216/03001,16/12/23,13:05:03,Sábado,16/12/23,16:15:44,Accidente,Ciclista,GUSTAVO A. MADERO,A,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,Gustavo A. Madero,San Juan De Aragon,-99.07346,19.46425
C2C/20231216/00172,16/12/23,15:13:24,Sábado,16/12/23,18:25:46,Accidente,Ciclista,CUAUHTEMOC,D,URGENCIAS MEDICAS,BOTÓN DE AUXILIO,CUAUHTEMOC,Cuauhtémoc,Doctores,-99.14392,19.41604
C5/20231216/03074,16/12/23,13:23:39,Sábado,16/12/23,16:25:45,Accidente,Ciclista,XOCHIMILCO,A,URGENCIAS MEDICAS,LLAMADA DEL 911,XOCHIMILCO,Xochimilco,Barrio Pocitos,-99.08221,19.24666
C5/20231216/03533,16/12/23,15:13:11,Sábado,16/12/23,18:15:46,Accidente,Ciclista,CUAUHTEMOC,A,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,Cuauhtémoc,Doctores,-99.143777,19.415935
C5/20231216/03553,16/12/23,15:20:51,Sábado,16/12/23,18:25:46,Accidente,Ciclista,CUAUHTEMOC,D,URGENCIAS MEDICAS,CÁMARA,CUAUHTEMOC,Cuauhtémoc,Doctores,-99.144067,19.415053
C5/20231215/04216,15/12/23,19:39:43,Viernes,16/12/23,0:41:23,Accidente,Ciclista,VENUSTIANO CARRANZA,A,URGENCIAS MEDICAS,LLAMADA DEL 911,VENUSTIANO CARRANZA,Venustiano Carranza,Nicolas Bravo,-99.12162451,19.45569494
C5/20231216/01674,16/12/23,5:53:55,Sábado,16/12/23,8:55:45,Accidente,Ciclista,COYOACAN,F,URGENCIAS MEDICAS,LLAMADA DEL 911,COYOACAN,Coyoacán,Campestre Churubusco,-99.13999,19.34135
C5/20231216/04433,16/12/23,18:23:45,Sábado,16/12/23,21:25:52,Accidente,Ciclista,CUAUHTEMOC,A,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,Cuauhtémoc,Juarez,-99.16248,19.42458
C5/20231217/02822,17/12/23,11:52:59,Domingo,17/12/23,17:38:13,Accidente,Ciclista,BENITO JUAREZ,A,URGENCIAS MEDICAS,LLAMADA DEL 911,BENITO JUAREZ,Benito Juárez,Del Valle Sur,-99.17868066,19.37139665
C5/20231217/02871,17/12/23,12:05:28,Domingo,17/12/23,15:15:52,Accidente,Ciclista,MIGUEL HIDALGO,D,URGENCIAS MEDICAS,LLAMADA DEL 911,MIGUEL HIDALGO,Miguel Hidalgo,Bosque De Chapultepec Ii Seccion,-99.19982254,19.42091974
C5/20231217/02876,17/12/23,12:07:19,Domingo,17/12/23,15:15:52,Accidente,Ciclista,BENITO JUAREZ,D,URGENCIAS MEDICAS,LLAMADA DEL 911,BENITO JUAREZ,Benito Juárez,Del Valle Sur,-99.179635,19.371667
C5/20231217/00566,17/12/23,1:24:52,Domingo,17/12/23,4:35:47,Accidente,Ciclista,COYOACAN,A,URGENCIAS MEDICAS,LLAMADA DEL 911,COYOACAN,Coyoacán,Pedregal De Santa Ursula,-99.154623,19.311148
C5/20231217/01100,17/12/23,2:54:19,Domingo,17/12/23,6:05:48,Accidente,Ciclista,LA MAGDALENA CONTRERAS,A,URGENCIAS MEDICAS,LLAMADA DEL 911,LA MAGDALENA CONTRERAS,La Magdalena Contreras,El Rosal,-99.24858,19.311895
C5/20231217/04188,17/12/23,16:41:50,Domingo,17/12/23,19:45:53,Accidente,Ciclista,CUAUHTEMOC,A,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,Cuauhtémoc,Escandon Ii Seccion,-99.170359,19.400201
C5/20231217/04962,17/12/23,19:10:55,Domingo,17/12/23,22:15:54,Accidente,Ciclista,IZTAPALAPA,A,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,Iztapalapa,El Triunfo,-99.120391,19.37961039
C5/20231217/05212,17/12/23,20:02:35,Domingo,17/12/23,23:05:53,Accidente,Ciclista,CUAUHTEMOC,A,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,Cuauhtémoc,Roma Norte,-99.15461,19.41689
C5/20231217/00970,17/12/23,2:29:58,Domingo,17/12/23,5:36:59,Accidente,Ciclista,ALVARO OBREGON,F,URGENCIAS MEDICAS,LLAMADA DEL 911,ALVARO OBREGON,Álvaro Obregón,Olivar Del Conde 2da Seccion,-99.21319893,19.37137958
C5/20231217/02801,17/12/23,11:48:11,Domingo,17/12/23,14:55:52,Accidente,Ciclista,MIGUEL HIDALGO,A,URGENCIAS MEDICAS,LLAMADA DEL 911,MIGUEL HIDALGO,Miguel Hidalgo,Bosque De Chapultepec Ii Seccion,-99.19981583,19.42089465
C5/20231218/03022,18/12/23,18:12:33,Lunes,18/12/23,21:15:55,Accidente,Ciclista,MILPA ALTA,D,URGENCIAS MEDICAS,RADIO,MILPA ALTA,Milpa Alta,NA,-99.00079633,19.21972205
C5/20231218/03668,18/12/23,20:30:16,Lunes,18/12/23,23:35:56,Accidente,Ciclista,CUAUHTEMOC,A,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,Cuauhtémoc,Santa Maria La Ribera,-99.153262,19.446302
C5/20231219/00027,19/12/23,0:09:10,Martes,19/12/23,3:15:57,Accidente,Ciclista,TLALPAN,A,URGENCIAS MEDICAS,LLAMADA DEL 911,TLALPAN,Tlalpan,Pueblo San Miguel Topilejo,-99.14488,19.19846
C5/20231218/02974,18/12/23,18:01:02,Lunes,19/12/23,1:01:04,Accidente,Ciclista,MILPA ALTA,A,URGENCIAS MEDICAS,LLAMADA DEL 911,MILPA ALTA,Milpa Alta,NA,-99.00084516,19.21969321
C5/20231218/04618,18/12/23,23:46:48,Lunes,19/12/23,2:55:56,Accidente,Ciclista,TLALPAN,F,URGENCIAS MEDICAS,LLAMADA DEL 911,TLALPAN,Tlalpan,Pueblo San Miguel Topilejo,-99.145,19.19851
C5/20231219/01649,19/12/23,13:23:40,Martes,19/12/23,19:14:22,Accidente,Ciclista,CUAUHTEMOC,A,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,Cuauhtémoc,Juarez,-99.1621,19.425721
C5/20231219/01219,19/12/23,11:26:09,Martes,19/12/23,14:35:58,Accidente,Ciclista,AZCAPOTZALCO,A,URGENCIAS MEDICAS,LLAMADA DEL 911,AZCAPOTZALCO,Azcapotzalco,Claveria,-99.17753398,19.4642525
C5/20231220/02265,20/12/23,14:51:57,Miércoles,20/12/23,17:56:04,Accidente,Ciclista,GUSTAVO A. MADERO,A,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,Gustavo A. Madero,Constitucion De La Republica,-99.09711,19.48129
C5/20231219/03647,19/12/23,20:54:32,Martes,20/12/23,0:00:12,Accidente,Ciclista,CUAUHTEMOC,A,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,Cuauhtémoc,San Rafael,-99.15919,19.43903
C5/20231220/02053,20/12/23,14:11:30,Miércoles,20/12/23,17:16:04,Accidente,Ciclista,MIGUEL HIDALGO,A,URGENCIAS MEDICAS,LLAMADA DEL 911,MIGUEL HIDALGO,Miguel Hidalgo,Bosque De Chapultepec Ii Seccion,-99.19862,19.40945
C2S/20231220/00056,20/12/23,12:57:20,Miércoles,20/12/23,16:16:31,Accidente,Ciclista,BENITO JUAREZ,A,URGENCIAS MEDICAS,CÁMARA,BENITO JUAREZ,Benito Juárez,Santa Cruz Atoyac,-99.161608,19.372156
C5/20231220/03875,20/12/23,20:02:02,Miércoles,20/12/23,23:06:05,Accidente,Ciclista,GUSTAVO A. MADERO,D,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,Gustavo A. Madero,Nueva Industrial Vallejo,-99.13550499,19.4950742
C5/20231220/03904,20/12/23,20:06:53,Miércoles,20/12/23,23:16:03,Accidente,Ciclista,CUAUHTEMOC,D,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,Cuauhtémoc,Morelos,-99.13264,19.45085
C5/20231220/00768,20/12/23,7:25:07,Miércoles,20/12/23,10:36:01,Accidente,Ciclista,BENITO JUAREZ,A,URGENCIAS MEDICAS,LLAMADA DEL 911,BENITO JUAREZ,Benito Juárez,Del Valle Centro,-99.159879,19.38132
C5/20231220/02192,20/12/23,14:40:32,Miércoles,20/12/23,17:46:04,Accidente,Ciclista,MIGUEL HIDALGO,D,URGENCIAS MEDICAS,LLAMADA DEL 911,MIGUEL HIDALGO,Miguel Hidalgo,Bosque De Chapultepec Ii Seccion,-99.200609,19.4133
C5/20231220/02458,20/12/23,15:29:49,Miércoles,20/12/23,18:36:04,Accidente,Ciclista,CUAUHTEMOC,A,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,Cuauhtémoc,Cuauhtemoc,-99.16868,19.42684
C5/20231220/02655,20/12/23,16:08:25,Miércoles,20/12/23,19:46:03,Accidente,Ciclista,IZTACALCO,A,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTACALCO,Benito Juárez,Reforma Iztaccihuatl Sur,-99.134999,19.379268
C5/20231220/03171,20/12/23,17:51:18,Miércoles,20/12/23,20:56:04,Accidente,Ciclista,CUAUHTEMOC,A,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,Cuauhtémoc,Centro,-99.14007,19.43092
C5/20231220/03751,20/12/23,19:42:26,Miércoles,20/12/23,22:46:04,Accidente,Ciclista,GUSTAVO A. MADERO,F,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,Gustavo A. Madero,Nueva Industrial Vallejo,-99.137085,19.495298
C5/20231221/03485,21/12/23,18:52:13,Jueves,21/12/23,21:56:17,Accidente,Ciclista,CUAUHTEMOC,I,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,Cuauhtémoc,Roma Norte,-99.153814,19.424266
C5/20231220/04306,20/12/23,21:17:46,Miércoles,21/12/23,0:26:04,Accidente,Ciclista,CUAUHTEMOC,A,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,Cuauhtémoc,Roma Sur,-99.15926,19.406435
C5/20231221/01018,21/12/23,8:03:09,Jueves,21/12/23,11:16:05,Accidente,Ciclista,CUAUHTEMOC,D,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,Cuauhtémoc,Morelos,-99.12905,19.452
C5/20231222/04397,22/12/23,20:35:44,Viernes,22/12/23,23:46:25,Accidente,Ciclista,CUAUHTEMOC,F,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,Cuauhtémoc,Centro,-99.13756118,19.42417055
C5/20231222/04171,22/12/23,20:06:52,Viernes,22/12/23,23:16:24,Accidente,Ciclista,TLALPAN,F,URGENCIAS MEDICAS,LLAMADA DEL 911,TLALPAN,Tlalpan,Toriello Guerra,-99.1582678,19.29650796
C5/20231222/01178,22/12/23,8:26:06,Viernes,22/12/23,11:36:20,Accidente,Ciclista,CUAUHTEMOC,A,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,Cuauhtémoc,Tabacalera,-99.15930508,19.43131958
C5/20231222/01213,22/12/23,8:45:33,Viernes,22/12/23,11:56:21,Accidente,Ciclista,CUAUHTEMOC,A,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,Cuauhtémoc,Ampl. Asturias,-99.13356585,19.40848695
C5/20231222/01930,22/12/23,12:40:08,Viernes,22/12/23,16:06:22,Accidente,Ciclista,CUAUHTEMOC,A,URGENCIAS MEDICAS,RADIO,CUAUHTEMOC,Cuauhtémoc,Hipodromo Condesa,-99.175421,19.411512
C5/20231222/02426,22/12/23,14:34:31,Viernes,22/12/23,17:36:26,Accidente,Ciclista,IZTAPALAPA,A,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,Iztapalapa,El Triangulo,-99.051405,19.32396
C5/20231222/03419,22/12/23,17:59:45,Viernes,22/12/23,21:06:26,Accidente,Ciclista,BENITO JUAREZ,A,URGENCIAS MEDICAS,LLAMADA DEL 911,BENITO JUAREZ,Benito Juárez,Del Valle Norte,-99.17096,19.398374
C5/20231222/03954,22/12/23,19:28:20,Viernes,22/12/23,22:36:28,Accidente,Ciclista,GUSTAVO A. MADERO,I,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,Gustavo A. Madero,Gertrudis Sanchez 3a Seccion,-99.105277,19.461336
C5/20231222/04496,22/12/23,20:49:24,Viernes,22/12/23,23:56:25,Accidente,Ciclista,ALVARO OBREGON,D,URGENCIAS MEDICAS,LLAMADA DEL 911,ALVARO OBREGON,Álvaro Obregón,Santa Fe Centro Ciudad,-99.26433,19.367
C5/20231222/04516,22/12/23,20:53:45,Viernes,22/12/23,23:56:25,Accidente,Ciclista,ALVARO OBREGON,D,URGENCIAS MEDICAS,LLAMADA DEL 911,ALVARO OBREGON,Álvaro Obregón,Santa Fe Centro Ciudad,-99.26410075,19.36686436
C5/20231221/04298,21/12/23,21:23:39,Jueves,22/12/23,0:26:20,Accidente,Ciclista,CUAUHTEMOC,D,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,Cuauhtémoc,Obrera,-99.13672,19.414182
C5/20231221/04862,21/12/23,23:17:56,Jueves,22/12/23,5:34:46,Accidente,Ciclista,MIGUEL HIDALGO,A,URGENCIAS MEDICAS,LLAMADA DEL 911,MIGUEL HIDALGO,Miguel Hidalgo,Bosque De Chapultepec Ii Seccion,-99.1968,19.41715
C5/20231222/01329,22/12/23,9:26:23,Viernes,22/12/23,12:36:22,Accidente,Ciclista,MIGUEL HIDALGO,A,URGENCIAS MEDICAS,LLAMADA DEL 911,MIGUEL HIDALGO,Miguel Hidalgo,Mariano Escobedo,-99.182658,19.445976
C5/20231222/04372,22/12/23,20:34:45,Viernes,22/12/23,23:36:27,Accidente,Ciclista,CUAUHTEMOC,D,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,Cuauhtémoc,Centro,-99.13714,19.42405
C5/20231223/03101,23/12/23,14:03:06,Sábado,23/12/23,17:06:29,Accidente,Ciclista,GUSTAVO A. MADERO,A,URGENCIAS MEDICAS,RADIO,GUSTAVO A. MADERO,Gustavo A. Madero,Tablas De San Agustin,-99.11242,19.463886
C5/20231222/05653,22/12/23,23:46:09,Viernes,23/12/23,3:06:29,Accidente,Ciclista,AZCAPOTZALCO,A,URGENCIAS MEDICAS,LLAMADA DEL 911,AZCAPOTZALCO,Azcapotzalco,Nueva España,-99.189589,19.498226
C5/20231223/02223,23/12/23,10:17:13,Sábado,23/12/23,13:26:27,Accidente,Ciclista,XOCHIMILCO,F,URGENCIAS MEDICAS,LLAMADA DEL 911,XOCHIMILCO,Xochimilco,Barrio Caltongo,-99.083408,19.258551
C5/20231223/02503,23/12/23,11:40:15,Sábado,23/12/23,14:46:28,Accidente,Ciclista,CUAUHTEMOC,A,URGENCIAS MEDICAS,RADIO,CUAUHTEMOC,Cuauhtémoc,Centro,-99.14129359,19.43113112
C5/20231223/02933,23/12/23,13:34:20,Sábado,23/12/23,16:36:30,Accidente,Ciclista,AZCAPOTZALCO,D,URGENCIAS MEDICAS,LLAMADA DEL 911,AZCAPOTZALCO,Azcapotzalco,Centro De Azcapotzalco,-99.1884789,19.47886926
C5/20231223/02943,23/12/23,13:34:28,Sábado,23/12/23,16:36:30,Accidente,Ciclista,AZCAPOTZALCO,D,URGENCIAS MEDICAS,LLAMADA DEL 911,AZCAPOTZALCO,Azcapotzalco,Centro De Azcapotzalco,-99.18825,19.4788
C5/20231223/03263,23/12/23,14:43:02,Sábado,23/12/23,18:06:30,Accidente,Ciclista,IZTAPALAPA,A,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,Iztapalapa,Jose Lopez Portillo,-99.08192959,19.30307534
C5/20231223/03449,23/12/23,15:20:17,Sábado,23/12/23,18:26:37,Accidente,Ciclista,BENITO JUAREZ,A,URGENCIAS MEDICAS,LLAMADA DEL 911,BENITO JUAREZ,Benito Juárez,San Juan,-99.184719,19.380846
C5/20231223/04758,23/12/23,19:46:54,Sábado,23/12/23,22:56:31,Accidente,Ciclista,IZTAPALAPA,D,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,Iztapalapa,Las Peñas,-99.049353,19.338644
C5/20231224/02260,24/12/23,12:11:15,Domingo,24/12/23,17:42:54,Accidente,Ciclista,CUAUHTEMOC,A,URGENCIAS MEDICAS,RADIO,CUAUHTEMOC,Cuauhtémoc,Centro,-99.13413816,19.43101541
C5/20231224/04250,24/12/23,20:02:03,Domingo,24/12/23,23:06:38,Accidente,Ciclista,IZTAPALAPA,D,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,Iztapalapa,Chinampac De Juarez,-99.03944,19.387
C5/20231224/02870,24/12/23,15:03:31,Domingo,24/12/23,18:06:38,Accidente,Ciclista,BENITO JUAREZ,A,URGENCIAS MEDICAS,LLAMADA DEL 911,BENITO JUAREZ,Benito Juárez,Portales Oriente,-99.139517,19.366963
C5/20231224/01812,24/12/23,9:45:20,Domingo,24/12/23,12:56:35,Accidente,Ciclista,COYOACAN,A,URGENCIAS MEDICAS,LLAMADA DEL 911,COYOACAN,Coyoacán,Alianza Popular Revolucionaria,-99.12129078,19.31422162
C5/20231224/02002,24/12/23,10:53:09,Domingo,24/12/23,13:56:36,Accidente,Ciclista,MIGUEL HIDALGO,A,URGENCIAS MEDICAS,LLAMADA DEL 911,MIGUEL HIDALGO,Miguel Hidalgo,Modelo Pensil,-99.19076,19.44409
C5/20231224/03649,24/12/23,17:57:57,Domingo,24/12/23,21:06:36,Accidente,Ciclista,IZTAPALAPA,F,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,Iztapalapa,Chinampac De Juarez,-99.0581,19.36998
C5/20231224/03978,24/12/23,19:04:27,Domingo,24/12/23,22:06:39,Accidente,Ciclista,VENUSTIANO CARRANZA,F,URGENCIAS MEDICAS,LLAMADA DEL 911,VENUSTIANO CARRANZA,Venustiano Carranza,Janitzio,-99.118368,19.448462
